# BUSCO version is: 6.0.0 
# The lineage dataset is: diptera_odb10 (Creation date: 2024-01-08, number of genomes: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
30720at7147	Complete	ptg000003l	7021391	7019680	-	818.9	399	https://v10-1.orthodb.org/?query=30720at7147	Nop domain
30730at7147	Complete	ptg000009l	25749357	25751254	+	638.0	344	https://v10-1.orthodb.org/?query=30730at7147	Testis-specific protein TEX28/transmembrane and coiled-coil domains protein
30760at7147	Complete	ptg000001l	2657156	2655664	-	504.4	332	https://v10-1.orthodb.org/?query=30760at7147	Aminoacyl-tRNA synthetase, class II
30773at7147	Complete	ptg000001l	20450055	20452251	+	592.5	318	https://v10-1.orthodb.org/?query=30773at7147	Presenilin
30786at7147	Complete	ptg000003l	6166440	6164365	-	873.5	455	https://v10-1.orthodb.org/?query=30786at7147	WD40-repeat-containing domain
30809at7147	Complete	ptg000003l	15148685	15132531	-	631.8	356	https://v10-1.orthodb.org/?query=30809at7147	Dual oxidase maturation factor
30816at7147	Complete	ptg000001l	16450771	16453083	+	633.3	379	https://v10-1.orthodb.org/?query=30816at7147	Serine incorporator/TMS membrane protein
30832at7147	Complete	ptg000002l	4040105	4037960	-	731.2	392	https://v10-1.orthodb.org/?query=30832at7147	Major facilitator superfamily
30895at7147	Complete	ptg000009l	15050361	15052298	+	653.7	435	https://v10-1.orthodb.org/?query=30895at7147	GTP binding domain
30903at7147	Complete	ptg000014l	7261165	7257024	-	843.4	434	https://v10-1.orthodb.org/?query=30903at7147	Amyloidogenic glycoprotein
30913at7147	Complete	ptg000002l	2902059	2897724	-	1260.2	1039	https://v10-1.orthodb.org/?query=30913at7147	Rad50/SbcC-type AAA domain
30930at7147	Complete	ptg000003l	16531916	16530602	-	706.4	372	https://v10-1.orthodb.org/?query=30930at7147	Thioredoxin domain
30931at7147	Complete	ptg000014l	5752329	5751257	-	360.3	203	https://v10-1.orthodb.org/?query=30931at7147	fasciculation and elongation protein zeta-2
30962at7147	Complete	ptg000010l	13528217	13538675	+	831.3	521	https://v10-1.orthodb.org/?query=30962at7147	Pyridoxal phosphate-dependent transferase
30988at7147	Complete	ptg000002l	17851500	17861278	+	529.5	312	https://v10-1.orthodb.org/?query=30988at7147	Polyketide synthase, enoylreductase domain
31013at7147	Complete	ptg000002l	4220609	4199948	-	564.0	290	https://v10-1.orthodb.org/?query=31013at7147	Tubby, C-terminal
31040at7147	Complete	ptg000010l	10866142	10868756	+	842.3	557	https://v10-1.orthodb.org/?query=31040at7147	Protein kinase domain
31043at7147	Complete	ptg000003l	575206	577893	+	488.9	370	https://v10-1.orthodb.org/?query=31043at7147	Mediator of RNA polymerase II transcription subunit 15
31061at7147	Complete	ptg000002l	16296272	16297988	+	471.8	291	https://v10-1.orthodb.org/?query=31061at7147	NAD kinase
31071at7147	Complete	ptg000003l	8670145	8671504	+	478.3	311	https://v10-1.orthodb.org/?query=31071at7147	Rhodanese-like domain
31118at7147	Complete	ptg000003l	18864433	18868842	+	364.4	270	https://v10-1.orthodb.org/?query=31118at7147	Aminoglycoside phosphotransferase
31137at7147	Complete	ptg000001l	20946138	20944685	-	256.8	125	https://v10-1.orthodb.org/?query=31137at7147	Fringe-like
31170at7147	Complete	ptg000009l	6608529	6611251	+	713.5	493	https://v10-1.orthodb.org/?query=31170at7147	Phospholipid/glycerol acyltransferase
31237at7147	Complete	ptg000009l	3240273	3243115	+	666.2	334	https://v10-1.orthodb.org/?query=31237at7147	Innexin
31241at7147	Complete	ptg000003l	3265217	3266412	+	544.8	289	https://v10-1.orthodb.org/?query=31241at7147	Alpha/Beta hydrolase fold
31285at7147	Complete	ptg000014l	5644063	5637939	-	721.4	390	https://v10-1.orthodb.org/?query=31285at7147	Major facilitator superfamily
31289at7147	Complete	ptg000003l	20842896	20845462	+	786.3	524	https://v10-1.orthodb.org/?query=31289at7147	Methyltransferase domain
31302at7147	Complete	ptg000002l	1373521	1371148	-	671.8	328	https://v10-1.orthodb.org/?query=31302at7147	Guanine nucleotide binding protein (G-protein), alpha subunit
31360at7147	Complete	ptg000009l	8340167	8338028	-	378.4	258	https://v10-1.orthodb.org/?query=31360at7147	Perilipin
31375at7147	Complete	ptg000001l	8675928	8674596	-	713.8	361	https://v10-1.orthodb.org/?query=31375at7147	Arrestin
31388at7147	Complete	ptg000001l	4434969	4436941	+	562.1	253	https://v10-1.orthodb.org/?query=31388at7147	Zona pellucida domain
31414at7147	Complete	ptg000003l	6227974	6226615	-	452.4	283	https://v10-1.orthodb.org/?query=31414at7147	WD40 repeat
31417at7147	Complete	ptg000001l	11743298	11744282	+	447.8	272	https://v10-1.orthodb.org/?query=31417at7147	rRNA adenine N(6)-methyltransferase
31423at7147	Complete	ptg000002l	675670	677077	+	456.9	363	https://v10-1.orthodb.org/?query=31423at7147	Leucine-rich repeat
31424at7147	Complete	ptg000009l	17235564	17237024	+	487.6	323	https://v10-1.orthodb.org/?query=31424at7147	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2
31425at7147	Complete	ptg000001l	1567807	1571089	+	560.8	270	https://v10-1.orthodb.org/?query=31425at7147	Organic solute transporter subunit alpha/Transmembrane protein 184
31450at7147	Complete	ptg000003l	8335526	8336762	+	628.3	364	https://v10-1.orthodb.org/?query=31450at7147	Calcineurin-like phosphoesterase domain, ApaH type
31466at7147	Complete	ptg000014l	5242450	5240768	-	814.4	397	https://v10-1.orthodb.org/?query=31466at7147	Beta-1,4-mannosyltransferase Bre-3/Egh
31470at7147	Complete	ptg000002l	14089687	14091570	+	517.1	332	https://v10-1.orthodb.org/?query=31470at7147	NADPH
31484at7147	Complete	ptg000002l	15461085	15466000	+	405.2	285	https://v10-1.orthodb.org/?query=31484at7147	Transcription factor, MADS-box
31515at7147	Complete	ptg000009l	2877142	2875798	-	625.2	349	https://v10-1.orthodb.org/?query=31515at7147	Glutathione S-transferase, C-terminal
31537at7147	Complete	ptg000002l	11185364	11186698	+	687.9	335	https://v10-1.orthodb.org/?query=31537at7147	Eukaryotic translation initiation factor 3 subunit M
31625at7147	Complete	ptg000002l	7917567	7918980	+	756.3	368	https://v10-1.orthodb.org/?query=31625at7147	Actin family
31691at7147	Duplicated	ptg000010l	10991690	10990093	-	172.1	159	https://v10-1.orthodb.org/?query=31691at7147	RNA recognition motif domain
31691at7147	Duplicated	ptg000010l	10996375	10994778	-	172.0	147	https://v10-1.orthodb.org/?query=31691at7147	RNA recognition motif domain
31693at7147	Complete	ptg000002l	16273561	16271978	-	297.3	262	https://v10-1.orthodb.org/?query=31693at7147	Phosphorylated adapter RNA export protein
31703at7147	Complete	ptg000003l	13532274	13530632	-	818.8	436	https://v10-1.orthodb.org/?query=31703at7147	Thioredoxin domain
31731at7147	Complete	ptg000003l	13362053	13364168	+	577.4	305	https://v10-1.orthodb.org/?query=31731at7147	Ethanolamine-phosphate cytidylyltransferase
31739at7147	Complete	ptg000014l	4353696	4352287	-	522.6	344	https://v10-1.orthodb.org/?query=31739at7147	Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain superfamily
31776at7147	Complete	ptg000001l	11096587	11098897	+	746.0	415	https://v10-1.orthodb.org/?query=31776at7147	Molybdopterin cofactor biosynthesis C (MoaC) domain
31778at7147	Complete	ptg000002l	12707218	12705435	-	776.3	416	https://v10-1.orthodb.org/?query=31778at7147	Sulfatase, N-terminal
31785at7147	Complete	ptg000002l	11491423	11493485	+	602.9	426	https://v10-1.orthodb.org/?query=31785at7147	Rho GTPase activation protein
31817at7147	Complete	ptg000001l	4050615	4049040	-	424.3	252	https://v10-1.orthodb.org/?query=31817at7147	CRAL-TRIO lipid binding domain
31832at7147	Complete	ptg000002l	7197520	7199275	+	769.6	410	https://v10-1.orthodb.org/?query=31832at7147	Ankyrin repeat-containing domain
31907at7147	Complete	ptg000009l	9692996	9687273	-	978.4	802	https://v10-1.orthodb.org/?query=31907at7147	ENTH  domain
31940at7147	Complete	ptg000002l	9015017	9022461	+	686.6	334	https://v10-1.orthodb.org/?query=31940at7147	V-type proton ATPase subunit C
31948at7147	Complete	ptg000009l	6416640	6415174	-	637.8	315	https://v10-1.orthodb.org/?query=31948at7147	Isopropylmalate dehydrogenase-like domain
31961at7147	Complete	ptg000003l	3129068	3130377	+	286.2	222	https://v10-1.orthodb.org/?query=31961at7147	Palmitoyltransferase
31963at7147	Complete	ptg000002l	7621468	7620099	-	317.7	250	https://v10-1.orthodb.org/?query=31963at7147	Ataxin-10 domain
31967at7147	Complete	ptg000001l	9452848	9454113	+	499.0	287	https://v10-1.orthodb.org/?query=31967at7147	SH2 domain
31984at7147	Complete	ptg000009l	7435887	7437309	+	523.5	359	https://v10-1.orthodb.org/?query=31984at7147	Protoporphyrinogen oxidase
32037at7147	Complete	ptg000009l	7948717	7950109	+	359.6	320	https://v10-1.orthodb.org/?query=32037at7147	Serine-tRNA ligase, type1
32079at7147	Complete	ptg000014l	969507	970886	+	446.1	293	https://v10-1.orthodb.org/?query=32079at7147	Glycoside hydrolase family 18, catalytic domain
32082at7147	Complete	ptg000002l	14551178	14554063	+	656.8	327	https://v10-1.orthodb.org/?query=32082at7147	Neurotransmitter-gated ion-channel ligand-binding domain
32098at7147	Complete	ptg000003l	306729	305731	-	304.9	184	https://v10-1.orthodb.org/?query=32098at7147	Homeobox domain
32129at7147	Complete	ptg000001l	11199347	11201605	+	574.2	343	https://v10-1.orthodb.org/?query=32129at7147	Domain of unknown function DUF4205
32140at7147	Complete	ptg000001l	11834151	11832822	-	714.2	361	https://v10-1.orthodb.org/?query=32140at7147	Pyridoxal phosphate-dependent transferase
32144at7147	Complete	ptg000014l	825571	827252	+	524.4	321	https://v10-1.orthodb.org/?query=32144at7147	Innexin
32200at7147	Complete	ptg000009l	20912815	20910154	-	721.9	364	https://v10-1.orthodb.org/?query=32200at7147	Ribosomal protein L3
32239at7147	Complete	ptg000003l	17659577	17657889	-	594.2	379	https://v10-1.orthodb.org/?query=32239at7147	Glucosidase 2 subunit beta
32249at7147	Complete	ptg000010l	6015550	6012012	-	633.1	336	https://v10-1.orthodb.org/?query=32249at7147	Zinc finger, LIM-type
32288at7147	Complete	ptg000010l	8910314	8912918	+	768.5	358	https://v10-1.orthodb.org/?query=32288at7147	Peptidase M14, carboxypeptidase A
32289at7147	Complete	ptg000002l	11093251	11091340	-	782.0	459	https://v10-1.orthodb.org/?query=32289at7147	DnaJ domain
32292at7147	Complete	ptg000006l	644223	646105	+	616.5	313	https://v10-1.orthodb.org/?query=32292at7147	Hexapeptide repeat
32314at7147	Complete	ptg000009l	8052493	8051161	-	659.2	368	https://v10-1.orthodb.org/?query=32314at7147	Phosphatidylserine decarboxylase
32346at7147	Complete	ptg000001l	19835725	19846378	+	468.6	298	https://v10-1.orthodb.org/?query=32346at7147	SAND domain
32359at7147	Complete	ptg000001l	21524939	21522256	-	930.8	578	https://v10-1.orthodb.org/?query=32359at7147	Plk4, second cryptic polo-box domain
32369at7147	Complete	ptg000009l	11519169	11521092	+	793.6	364	https://v10-1.orthodb.org/?query=32369at7147	Septin
32378at7147	Complete	ptg000001l	1967894	1970065	+	584.7	370	https://v10-1.orthodb.org/?query=32378at7147	Amino acid transporter, transmembrane domain
32465at7147	Complete	ptg000001l	12539338	12538138	-	512.7	313	https://v10-1.orthodb.org/?query=32465at7147	WD40 repeat
32478at7147	Complete	ptg000001l	8385086	8383775	-	733.4	353	https://v10-1.orthodb.org/?query=32478at7147	Isocitrate dehydrogenase 
32485at7147	Complete	ptg000002l	6723857	6728093	+	823.5	515	https://v10-1.orthodb.org/?query=32485at7147	Ubiquitin-like modifier-activating enzyme Atg7
32494at7147	Complete	ptg000002l	10480384	10490908	+	498.9	330	https://v10-1.orthodb.org/?query=32494at7147	WD40-repeat-containing domain
32511at7147	Complete	ptg000001l	15178014	15173751	-	772.2	419	https://v10-1.orthodb.org/?query=32511at7147	Protein disulfide-isomerase
32539at7147	Complete	ptg000001l	3224722	3226134	+	472.0	301	https://v10-1.orthodb.org/?query=32539at7147	Endonuclease/exonuclease/phosphatase
32573at7147	Complete	ptg000003l	7160187	7164499	+	861.7	463	https://v10-1.orthodb.org/?query=32573at7147	Menin
32612at7147	Complete	ptg000010l	8189151	8187609	-	627.2	337	https://v10-1.orthodb.org/?query=32612at7147	Translation initiation factor IF2/IF5
32618at7147	Complete	ptg000010l	15441803	15440032	-	578.5	382	https://v10-1.orthodb.org/?query=32618at7147	clusterin-associated protein 1
32632at7147	Complete	ptg000002l	3350841	3347642	-	756.1	406	https://v10-1.orthodb.org/?query=32632at7147	Intimal thickness related receptor, IRP
32636at7147	Complete	ptg000014l	6798151	6799928	+	918.5	512	https://v10-1.orthodb.org/?query=32636at7147	CDC45 family
32656at7147	Complete	ptg000002l	9167796	9166175	-	650.1	337	https://v10-1.orthodb.org/?query=32656at7147	WD40 repeat
32682at7147	Complete	ptg000009l	6606051	6604482	-	811.3	453	https://v10-1.orthodb.org/?query=32682at7147	Amidase signature (AS) superfamily
32700at7147	Complete	ptg000002l	2680302	2681709	+	682.2	316	https://v10-1.orthodb.org/?query=32700at7147	Protein kinase domain
32701at7147	Complete	ptg000001l	9013989	9015797	+	567.6	318	https://v10-1.orthodb.org/?query=32701at7147	Protein phosphatase methylesterase 1
32719at7147	Complete	ptg000001l	21050228	21051747	+	456.6	340	https://v10-1.orthodb.org/?query=32719at7147	DNA-directed RNA polymerase III subunit Rpc5
32741at7147	Complete	ptg000009l	18164442	18162450	-	605.8	392	https://v10-1.orthodb.org/?query=32741at7147	Origin recognition complex, subunit 2
32748at7147	Complete	ptg000001l	12742896	12744306	+	355.0	243	https://v10-1.orthodb.org/?query=32748at7147	Homeobox domain
32751at7147	Complete	ptg000009l	6134042	6130810	-	627.4	419	https://v10-1.orthodb.org/?query=32751at7147	GPCR family 3, C-terminal
32752at7147	Complete	ptg000010l	7493442	7496837	+	535.6	650	https://v10-1.orthodb.org/?query=32752at7147	siRNA-mediated silencing protein NRDE-2
32844at7147	Complete	ptg000001l	5905388	5903756	-	812.4	468	https://v10-1.orthodb.org/?query=32844at7147	DNA polymerase epsilon subunit
32864at7147	Complete	ptg000002l	11188436	11187175	-	679.1	344	https://v10-1.orthodb.org/?query=32864at7147	GDP-fucose protein O-fucosyltransferase
32865at7147	Complete	ptg000003l	6770323	6769127	-	618.4	309	https://v10-1.orthodb.org/?query=32865at7147	Galactose-1-phosphate uridyl transferase, C-terminal
32907at7147	Complete	ptg000003l	19218960	19216585	-	747.1	506	https://v10-1.orthodb.org/?query=32907at7147	Protein hook
32912at7147	Complete	ptg000001l	16266553	16264167	-	592.0	498	https://v10-1.orthodb.org/?query=32912at7147	WD40-repeat-containing domain
32946at7147	Complete	ptg000001l	8318656	8317785	-	374.7	198	https://v10-1.orthodb.org/?query=32946at7147	Protein of unknown function DM4/12
32983at7147	Complete	ptg000003l	21367134	21369522	+	844.6	556	https://v10-1.orthodb.org/?query=32983at7147	Replication factor Mcm10, C-terminal
32996at7147	Complete	ptg000010l	3773655	3779012	+	513.7	293	https://v10-1.orthodb.org/?query=32996at7147	Rhomboid-like protein
33001at7147	Complete	ptg000002l	1427700	1428771	+	316.8	199	https://v10-1.orthodb.org/?query=33001at7147	mRNA-decapping enzyme, C-terminal
33096at7147	Complete	ptg000009l	4353844	4340821	-	332.4	218	https://v10-1.orthodb.org/?query=33096at7147	Winged helix DNA-binding domain superfamily
33110at7147	Complete	ptg000010l	15352165	15350810	-	637.1	285	https://v10-1.orthodb.org/?query=33110at7147	WD40-repeat-containing domain
33162at7147	Complete	ptg000001l	15199056	15196527	-	515.1	314	https://v10-1.orthodb.org/?query=33162at7147	Endoplasmic reticulum vesicle transporter, C-terminal
33167at7147	Complete	ptg000003l	18261134	18262938	+	627.7	317	https://v10-1.orthodb.org/?query=33167at7147	Arrestin
33183at7147	Complete	ptg000003l	18881721	18883462	+	685.1	372	https://v10-1.orthodb.org/?query=33183at7147	Root UVB sensitive family
33223at7147	Complete	ptg000003l	22668895	22672786	+	724.3	535	https://v10-1.orthodb.org/?query=33223at7147	ZN622/Rei1/Reh1, zinc finger C2H2-type
33236at7147	Complete	ptg000009l	11406592	11417571	+	839.9	480	https://v10-1.orthodb.org/?query=33236at7147	G protein-coupled receptor, rhodopsin-like
33250at7147	Complete	ptg000010l	329273	328229	-	684.9	309	https://v10-1.orthodb.org/?query=33250at7147	WD40 repeat
33254at7147	Complete	ptg000001l	17946567	17947748	+	584.3	321	https://v10-1.orthodb.org/?query=33254at7147	WD40 repeat
33288at7147	Complete	ptg000002l	1158419	1156522	-	443.1	361	https://v10-1.orthodb.org/?query=33288at7147	Tetratricopeptide repeat
33325at7147	Complete	ptg000009l	8053893	8055275	+	694.2	367	https://v10-1.orthodb.org/?query=33325at7147	Atg6/Beclin
33362at7147	Complete	ptg000003l	5077589	5076241	-	584.3	301	https://v10-1.orthodb.org/?query=33362at7147	NAD(P)-binding domain
33367at7147	Complete	ptg000009l	19437604	19435455	-	667.3	319	https://v10-1.orthodb.org/?query=33367at7147	Actin family
33382at7147	Complete	ptg000001l	16650407	16649030	-	587.1	316	https://v10-1.orthodb.org/?query=33382at7147	Prostaglandin E synthase 2
33424at7147	Complete	ptg000001l	17095324	17096703	+	474.8	313	https://v10-1.orthodb.org/?query=33424at7147	3-beta hydroxysteroid dehydrogenase/isomerase
33430at7147	Complete	ptg000003l	10476232	10477425	+	434.0	241	https://v10-1.orthodb.org/?query=33430at7147	Mitochondrial carrier protein
33436at7147	Complete	ptg000001l	11729374	11727948	-	602.9	335	https://v10-1.orthodb.org/?query=33436at7147	Diphthamide synthesis DPH1/DPH2
33443at7147	Complete	ptg000014l	6887293	6886015	-	408.6	278	https://v10-1.orthodb.org/?query=33443at7147	ERCC4 domain
33446at7147	Complete	ptg000002l	17375163	17377092	+	829.0	408	https://v10-1.orthodb.org/?query=33446at7147	Leucine-rich repeat
33458at7147	Complete	ptg000002l	12616823	12613906	-	427.9	277	https://v10-1.orthodb.org/?query=33458at7147	GK21614
33478at7147	Complete	ptg000009l	9742285	9743497	+	591.8	321	https://v10-1.orthodb.org/?query=33478at7147	JmjC domain
33513at7147	Complete	ptg000001l	11090433	11088549	-	369.9	354	https://v10-1.orthodb.org/?query=33513at7147	Las1
33530at7147	Complete	ptg000001l	9022347	9019701	-	480.2	374	https://v10-1.orthodb.org/?query=33530at7147	Sterile alpha motif domain
33537at7147	Complete	ptg000010l	1957995	1960659	+	624.5	330	https://v10-1.orthodb.org/?query=33537at7147	TGS-like
33597at7147	Complete	ptg000009l	19109800	19107745	-	692.3	311	https://v10-1.orthodb.org/?query=33597at7147	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
33604at7147	Complete	ptg000003l	5807420	5814219	+	537.6	275	https://v10-1.orthodb.org/?query=33604at7147	Protein kinase domain
33614at7147	Complete	ptg000001l	17552078	17550419	-	780.6	413	https://v10-1.orthodb.org/?query=33614at7147	WD40 repeat
33629at7147	Complete	ptg000009l	7072068	7068616	-	790.5	453	https://v10-1.orthodb.org/?query=33629at7147	Nuclear hormone receptor, ligand-binding domain
33638at7147	Complete	ptg000001l	3954173	3956727	+	339.3	265	https://v10-1.orthodb.org/?query=33638at7147	Centrosome-associated, FAM110, C-terminal domain
33641at7147	Complete	ptg000009l	1498422	1500744	+	635.2	315	https://v10-1.orthodb.org/?query=33641at7147	Ribose-phosphate pyrophosphokinase
